order_id,order_created_date,gmv_initial,initial_gross_profit,final_gross_profit
68113fdb15d2d27142c0d510,2025-04-26,335.65,33.57,33.57
68113fde15d2d27142c0d51c,2025-04-26,630.11,63.01,63.01
681227935974926691b62ce5,2025-04-24,650.64,65.06,65.06
6812285e0ea3f17dc4a61c22,2025-04-28,388.79,38.88,38.88
681228a1533721e4571f46d8,2025-04-29,5366.43,536.64,536.64
681228fe0c4c0708128040c1,2025-04-29,301.58,30.16,30.16
68122971c58e4e81465293be,2025-04-29,2082.38,208.24,208.24
68122b2d348cd42763099188,2025-04-25,3866.77,386.68,386.68
6812580cce78fab6f44a2fb0,2025-04-27,628.79,62.88,62.88
681258a3771de606381e29ae,2025-04-25,2818.18,281.82,281.82
681259229b105dfe6f3d42ef,2025-04-25,729.9,72.99,72.99
68127367d4b6b242bb487075,2025-04-25,537.32,53.73,53.73
68127549b83eff29cc654b18,2025-04-25,359.15,35.92,35.92
681277aed4b6b242bb4870af,2025-04-26,2772.89,277.29,277.29
68152bab78e922306f2b8fee,2025-05-02,1682.34,168.23,168.23
68152fb878e922306f2b9003,2025-05-02,3089.98,309.0,309.0
681533da03621d6f9efdbd89,2025-05-02,8435.87,843.59,843.59
681533dd03621d6f9efdbd9a,2025-05-02,8457.63,845.76,845.76
68186fe8f4c56c2d31908d91,2025-05-08,1334.53,133.45,133.45
681872f989af1baaea8433c0,2025-04-17,3570.06,357.01,357.01
6818741aa37d0ea38e2aea3b,2025-04-28,4665.31,466.53,466.53
68187847a37d0ea38e2cb30b,2025-05-02,2227.33,222.73,222.73
68187b0b4de1057b3700aef1,2025-05-02,3647.77,364.78,364.78
681922a3696bd482ea3a981d,2025-05-05,239.79,23.98,23.98
681a75f3afe0b456e2305228,2025-05-06,2146.64,214.66,214.66
681a75f499e9b081571b7d4a,2025-05-06,5400.53,540.05,540.05
681a75f699e9b081571b7d56,2025-05-06,3856.71,385.67,385.67
681a7ab5afe0b456e230523e,2025-05-06,542.96,54.3,54.3
681a90abafe0b456e230527b,2025-05-07,31195.04,-3877.54,-3877.54
681b4d61f4c3f1a9e90d44c5,2025-05-06,434.1,43.41,43.41
681b4dee04fed121b70157d3,2025-04-30,1860.74,186.07,186.07
681b4f401bacbb167c911b13,2025-05-02,297.99,29.8,29.8
681b4fb98712b05a65bc967b,2025-05-05,271.48,27.15,27.15
681b508094aa1c4e2030445c,2025-05-02,1658.45,165.85,165.85
681b50f504fed121b7029894,2025-05-02,613.38,61.34,61.34
681b527bde07c3be6d5b9731,2025-04-30,940.46,94.05,94.05
681b5320550f4bfdedd9daf2,2025-05-05,378.31,37.83,37.83
681b5436550f4bfdedda80f1,2025-05-02,2016.34,201.63,201.63
681bcbf5c067b37d6128bc33,2025-05-07,1372.61,137.26,137.26
681bce6e4b73047f4fc8dd6b,2025-05-07,281.07,28.11,28.11
681bd07cc067b37d6128bc48,2025-05-07,1337.98,133.8,133.8
681cc3ed6ab7a3ce30b87e3c,2025-05-08,841.84,84.18,84.18
681d0b4a359223c09bfe93d9,2025-05-08,271.88,27.19,27.19
681d0c65359223c09bfe93e8,2025-05-08,172.31,17.23,17.23
681d0f43359223c09bfe9401,2025-05-08,3211.07,321.11,321.11
681d0f45359223c09bfe940d,2025-05-08,1649.38,164.94,164.94
681d0f479f6f4a800499f372,2025-05-08,2448.68,244.87,244.87
681dd0f6359223c09bfe9772,2025-05-08,1577.39,157.74,157.74
681de1c67bdffb86de51079d,2025-05-08,2829.02,282.9,282.9
681de3a6b8ab5f9bd56931a7,2025-05-08,188.93,18.89,18.89
682168216244d4534f5daa2b,2025-05-06,178.51,8.93,8.93
682168a0b2b226d1c4249a0c,2025-05-06,1340.02,134.0,134.0
682169396244d4534f5e1a64,2025-05-06,845.75,84.58,84.58
68216ac2a8cdc2dc7f6b4fc7,2025-05-07,204.95,20.49,20.49
68216b296244d4534f5ea3d0,2025-05-07,227.92,22.79,22.79
68216b80b1d43cd9a1d5ce33,2025-05-07,248.59,24.86,24.86
68216fd6bd6c02683a541db2,2025-05-02,173.86,17.39,17.39
682170de7f265f6a621b565e,2025-05-06,532.81,53.28,53.28
682172878b31958ecd8d7661,2025-05-08,5984.77,299.24,299.24
6821731a4ffdc7744fe9fbfe,2025-05-05,229.68,22.97,22.97
682174bbb1d43cd9a1d7fb5e,2025-05-07,244.28,24.43,24.43
682175bc4ffdc7744fea991a,2025-04-25,1640.48,164.05,164.05
682176d27f265f6a621d0f6e,2025-05-09,2501.77,250.18,250.18
68217784bd6c02683a569453,2025-05-08,2801.41,280.14,280.14
68217ee2a8cdc2dc7f6f8673,2025-04-28,611.99,61.2,61.2
682182a26244d4534f6513ab,2025-05-04,561.56,56.16,56.16
682183357f265f6a62204eb5,2025-05-02,3498.75,349.88,349.88
682183f6bd6c02683a59ffe5,2025-05-08,2008.26,200.83,200.83
682184b1b1d43cd9a1db1a11,2025-05-08,357.86,17.89,17.89
6821863c6244d4534f65e593,2025-05-07,1902.34,95.12,95.12
682187434ffdc7744fee2d99,2025-05-07,252.11,12.61,12.61
6821f341d4d1dcedf8b2516d,2025-05-09,1096.8,109.68,109.68
68225bc7835e4ebb08da0c6a,2025-05-12,2656.99,265.7,265.7
68238d3e1a29c5874bbd6228,2025-05-13,3556.54,355.65,355.65
6824900d92a4e61f4ed644c2,2025-05-12,1933.57,193.36,193.36
682490a8048fd2cc0c80a5f0,2025-05-12,3086.01,154.3,154.3
6824916bcf72679d39bc348c,2025-05-09,1765.37,176.54,176.54
6824938aac19af38c3ba3e00,2025-05-09,578.06,57.81,57.81
682494ae9a0f0f6479a3bd80,2025-05-12,265.71,26.57,26.57
682495819a0f0f6479a3ea95,2025-05-09,669.36,66.94,66.94
68249725ab145ea2ff44ccbd,2025-05-07,299.47,29.95,29.95
6824981282be808df5c9ebb9,2025-05-12,5927.56,592.76,592.76
6824989bac19af38c3bb6e1a,2025-05-12,921.95,92.2,92.2
68249e33819754eb34a4e9e2,2025-05-09,233.57,23.36,23.36
6824aeee82be808df5d30a2e,2025-05-13,2526.43,126.32,126.32
6824af9dab145ea2ff4bf314,2025-05-09,154.62,15.46,15.46
6824afe25c804d2650bb142f,2025-05-12,6435.4,643.54,643.54
6824b076c4691fe3fdcc8959,2025-05-12,376.8,37.68,37.68
6824b0e1ab145ea2ff4c6590,2025-05-12,818.14,81.81,81.81
6824b1d8ac19af38c3c291c3,2025-05-12,382.69,38.27,38.27
6824b1ddcf72679d39c7bd1b,2025-05-12,1473.27,147.33,147.33
6824b232819754eb34adced2,2025-05-12,665.84,66.58,66.58
6824d47f125a07917cb7a81e,2025-05-13,1351.31,135.13,135.13
6825cddf2388b119b547f93e,2025-05-09,2316.14,231.61,231.61
6825ce018ee304ab9d12f87b,2025-05-14,902.28,90.23,90.23
6825ce892388b119b547f974,2025-05-12,1693.08,169.31,169.31
6825f78040514df2fe234194,2025-05-12,596.7,29.84,29.84
6825f96a0fce7aca81ad4330,2025-05-12,1906.12,190.61,190.61
6825fa50c193cd372175aebc,2025-05-09,593.67,59.37,59.37
6825faffcdd4600590a31283,2025-05-12,251.06,25.11,25.11
6825fc41b110e6ea76cdc5e3,2025-05-13,241.37,24.14,24.14
6825fc746b4b1b3fee79c924,2025-05-12,1550.7,155.07,155.07
682635538ee304ab9d12fa3f,2025-05-19,10771.93,-430.88,-430.88
682653018ee304ab9d12fa81,2025-05-15,452.39,45.24,45.24
6827bc4d5699963365a3aac1,2025-05-13,11271.43,96.0,96.0
682a930d5699963365a3ac6e,2025-05-19,29406.15,-2215.1,-2215.1
682b19115699963365a3aff6,2025-05-21,27983.33,-2285.12,-2285.12
682b5c8f50d493db0aca8fcd,2025-05-09,1466.05,73.3,73.3
682b5ccb9844bba634a873ff,2025-04-24,1409.11,140.91,140.91
682b85cc204b6aadb4660ce9,2025-05-14,326.02,32.6,32.6
682b861afc70b3027e65626c,2025-05-13,3618.37,361.84,361.84
682b885a8872915e7647e9e1,2025-05-09,207.73,20.77,20.77
682b885f88bcd532c538b6a3,2025-05-13,1822.5,182.25,182.25
682b88d23eec7f326bb605b0,2025-05-12,573.85,57.39,57.39
682b88ec31e24807e3eed8ec,2025-05-13,2123.36,106.17,106.17
682b8b124e2261adbe5629be,2025-05-15,1912.7,191.27,191.27
682b8be88872915e7648d63c,2025-05-01,621.49,62.15,62.15
682b8bfd204b6aadb467b0af,2025-05-08,1430.65,71.53,71.53
682b8c068e123d136d24a96d,2025-05-13,811.5,81.15,81.15
682b913e4e2261adbe575cf2,2025-05-13,773.1,77.31,77.31
682b91ba31e24807e3f0f781,2025-05-15,443.71,44.37,44.37
682b91d53eec7f326bb7af71,2025-05-15,2506.58,250.66,250.66
682b933e8872915e764a953b,2025-05-15,3166.5,316.65,316.65
682b94db126f9499130a1fda,2025-05-12,234.63,23.46,23.46
682b973e88bcd532c53ca509,2025-05-15,7972.18,797.22,797.22
682b99dc4e2261adbe5b3b6f,2025-05-15,3011.6,301.16,301.16
682b9b8688bcd532c53f992e,2025-05-13,1302.3,130.23,130.23
682b9c85e2414d9c750f5c03,2025-05-12,940.18,94.02,94.02
682ba1168872915e7651e4a7,2025-05-12,530.04,53.0,53.0
682c30ed98da30930d9cdbc6,2025-05-15,447.77,44.78,44.78
682c31c2126f9499133e90e9,2025-05-15,443.71,44.37,44.37
682c322edc982227b95dffd9,2025-05-13,261.51,26.15,26.15
682c32d1188bacf0fd4cfe5e,2025-05-15,804.04,40.2,40.2
682c35e5188bacf0fd4e0b25,2025-05-12,1651.57,165.16,165.16
682c365d225551053e5306ee,2025-05-16,195.22,19.52,19.52
682c36f5126f94991340bf14,2025-05-12,2441.77,244.18,244.18
682c3760225551053e536b81,2025-05-08,588.13,29.41,29.41
682c37bddc982227b960227b,2025-05-08,2353.18,117.66,117.66
682c38f1fc70b3027e9cc9f8,2025-05-12,576.96,57.7,57.7
682cbeb76126ef7a9d0e5f59,2025-05-27,37645.04,-4224.27,-4224.27
682ce3b3be33fd53f635c4f6,2025-05-19,272.92,27.29,27.29
682ce5ed40bf0685875ddcbd,2025-05-17,400.88,40.09,40.09
682ce5efbe33fd53f635c507,2025-05-17,847.42,84.74,84.74
682f24743eb2a63d5b54804b,2025-05-21,515.55,51.55,51.55
682f24c23eb2a63d5b548059,2025-05-21,781.96,78.2,78.2
682f24f63eb2a63d5b548067,2025-05-21,436.51,43.65,43.65
682f25343eb2a63d5b548074,2025-05-21,354.86,35.49,35.49
682f4b7920402de75d4f08e6,2025-05-16,1567.42,78.37,78.37
682f4d96441ccf26e00e049d,2025-05-15,340.74,34.07,34.07
682f4df2d091cbea0cb4acd8,2025-04-23,377.28,37.73,37.73
682f4e650d521cf7e7de8e75,2025-04-29,634.28,63.43,63.43
682f4ee420402de75d4fcde4,2025-05-20,365.42,36.54,36.54
682f4f95441ccf26e00e9168,2025-05-20,865.6,86.56,86.56
682f56b73e5669fd86320683,2025-05-22,431.04,43.1,43.1
682f58df5cf8519b0f82411a,,2045.5,102.28,102.28
682f5a895cf8519b0f824134,,4276.46,427.65,427.65
6830342d5b5347cf9664e1ed,2025-05-15,2250.44,225.04,225.04
683034d69e465f6efcfdab43,2025-05-16,7650.2,382.51,382.51
683035319e465f6efcfdce8d,2025-05-20,4767.97,476.8,476.8
683049e09e465f6efc05aef4,2025-05-21,1686.07,168.61,168.61
68304a63132d7bf01811ea45,2025-05-21,2992.96,299.3,299.3
68304be3526e8f966400452c,2025-05-21,476.01,23.8,23.8
68304c6baf1bc433e08dd31c,2025-05-14,195.05,19.51,19.51
68305a949e465f6efc0beee9,2025-05-14,1899.83,189.98,189.98
68305b49526e8f9664044ab9,2025-05-15,2042.55,204.25,204.25
68305b74af1bc433e093a4aa,2025-05-16,540.64,54.06,54.06
68305bda526e8f9664047dd1,2025-05-16,289.94,28.99,28.99
68305db7a3f1c97a32297b40,2025-05-20,494.58,49.46,49.46
68305e4d873ac553d8901c2d,2025-05-09,285.34,14.27,14.27
68305ecfa3f1c97a3229a50d,2025-05-15,2890.11,289.01,289.01
68305f51a3f1c97a3229bcc8,2025-05-16,598.01,59.8,59.8
68305fcd9e465f6efc0d893b,2025-05-20,427.81,42.78,42.78
68306046a8883e651ca9380a,2025-05-14,2750.26,137.51,137.51
683065f4a8883e651caaadca,2025-05-14,257.84,25.78,25.78
683066839e465f6efc100018,2025-05-16,583.04,58.3,58.3
6830671daf1bc433e097f4ad,2025-05-16,2267.63,226.76,226.76
683067646072d4ba1d9148c6,2025-05-19,373.58,37.36,37.36
683067da6072d4ba1d9173fd,2025-05-21,1766.78,176.68,176.68
683068455b5347cf96789fda,2025-05-05,3009.08,300.91,300.91
683068a8132d7bf01819531e,2025-05-21,240.09,24.01,24.01
68306910a8883e651cab92de,2025-05-09,340.95,34.09,34.09
6830697fa8883e651cabad27,2025-05-20,1822.71,182.27,182.27
68306ad69e465f6efc1189f9,2025-05-21,2569.26,256.93,256.93
68306bf0526e8f966408bdfc,2025-05-19,2392.16,239.22,239.22
68306e6da8883e651cacf052,2025-05-20,485.82,48.58,48.58
68306eef5b5347cf967b13f3,2025-05-21,2515.07,251.51,251.51
6830caac14601207bc6f52c4,2025-05-23,809.79,80.98,80.98
68341547e7363fefa6980ff6,2025-05-23,438.49,21.92,21.92
683415b1ebb6de221bcbec68,2025-05-23,575.4,57.54,57.54
68341a15126683c73fd74124,2025-05-23,9155.86,915.59,915.59
68341c5e3b29eebca4514bea,2025-05-16,248.76,24.88,24.88
68341daf25f493cec27996b0,2025-05-22,166.17,8.31,8.31
6834ba74deab0f24ab079276,2025-05-26,12736.95,-1178.78,-1178.78
6835bd48344739337b7b8078,2025-05-26,2760.84,276.08,276.08
6835d08f0af71c93a2f12aa6,2025-05-26,5347.77,534.78,534.78
6835fbe350f8d973e2f0a50d,2025-05-27,1370.34,137.03,137.03
6835fd80d3e8752de5592e05,2025-05-27,2233.74,223.37,223.37
6836c60ebbad2b945a816785,2025-05-23,5059.7,505.97,505.97
6836c8ebbbad2b945a83b225,2025-05-26,584.07,58.41,58.41
6836c9fcb45ffcda536e824e,2025-05-26,346.67,34.67,34.67
6836cc40f2c8c8e4e8138d99,2025-05-23,1637.17,163.72,163.72
6836dbe4afb17beef24e2d30,2025-05-27,2595.47,259.55,259.55
6836dc49f2c8c8e4e818a7d6,2025-05-26,1379.86,137.99,137.99
683760640f1a3362adfcae27,2025-05-28,1867.26,186.73,186.73
68384a60913c0ecccfed04df,2025-05-27,770.24,77.02,77.02
6838d18c17805cbf42b99c58,2025-05-28,448.68,44.87,44.87
68394d4afc4d57741a7c448f,2025-05-22,665.5,66.55,66.55
68394dbe357006130979e112,2025-05-28,4732.26,,
68395028fd19012569a4a82a,2025-05-27,270.85,27.08,27.08
68395137c28ac06fe4efc95b,2025-05-27,276.64,27.66,27.66
683951befd19012569a5ea67,2025-05-27,446.83,44.68,44.68
683952c235700613097e2d9e,2025-05-26,352.99,35.3,35.3
683955d474d9d4ab97a1fbd9,2025-05-28,1375.49,137.55,137.55
68395661fc4d57741a84b323,2025-05-28,4341.58,434.16,434.16
683957963570061309821f23,2025-05-28,1189.81,118.98,118.98
683958c3e89c54963c317943,2025-05-24,477.27,47.73,47.73
68395c90fc4d57741a8a76ff,2025-05-29,204.55,20.45,20.45
68395edafc4d57741a8c2c17,2025-05-29,3868.64,386.86,386.86
683960ec78ba761adeebfd9b,2025-05-29,289.91,28.99,28.99
683962819b319d9974d442ad,2025-05-29,1520.99,152.1,152.1
683962dc19bdaaac832ef367,2025-05-29,1668.46,,
6839659f78ba761adeed3795,2025-05-29,5315.41,531.54,531.54
68396664fd19012569b25037,2025-05-29,536.16,53.62,53.62
6839676274d9d4ab97ad949b,2025-05-27,263.98,26.4,26.4
683967e278ba761adeedc911,2025-05-29,144.42,14.44,14.44
68396a10fc4d57741a90637d,2025-05-19,497.35,49.73,49.73
68396a6a9b319d9974d6ffbb,2025-05-19,1225.7,122.57,122.57
683993da651dfa84c81311d0,2025-05-29,44511.52,-4123.97,-4123.97
683a049dbd9661239a654fe1,2025-05-30,1534.27,153.43,153.43
683a0ea2651dfa84c81313d0,2025-05-30,4279.57,427.96,427.96
683a0ea8bd9661239a655013,2025-05-30,1574.52,157.45,157.45
683d59cd3570061309dac293,2025-05-30,212.17,,
683df70ff402f389e80e15e5,,4611.64,,
683f028d7933a6db28824289,2025-06-02,445.03,44.5,44.5
683f4d687933a6db288243e9,2025-06-03,6178.97,617.9,617.9
683f56bf7933a6db28824408,2025-06-06,76408.53,2429.44,2429.44
68400148382e75f456c95554,2025-06-02,945.1,,
6840030bad09c7951d123910,2025-05-28,3813.75,381.37,381.37
6840037be44843f6fef2d21d,2025-06-02,201.11,20.11,20.11
684004e5ad09c7951d12e178,2025-05-30,1431.75,143.17,143.17
684005ac04082f409f024b4c,2025-06-02,3986.49,398.65,398.65
684018d93322b884d2455e03,2025-06-02,525.31,52.53,52.53
684019ed3af280e7e1c43736,2025-05-29,1662.07,166.21,166.21
68401b50ad09c7951d196797,2025-06-02,1485.04,148.5,148.5
68401bc2ad09c7951d1988ab,2025-06-02,866.78,86.68,86.68
68401e01690f00a8e4df55ac,2025-06-02,1364.96,136.5,136.5
68402937ad09c7951d1c4d53,2025-05-30,4029.41,402.94,402.94
68402a3eb14a57cf24073948,2025-06-02,2240.81,224.08,224.08
68402ba1d44faa59b76e53d5,2025-06-02,498.94,49.89,49.89
68402cbf3322b884d24b02e4,2025-06-02,711.82,71.18,71.18
68402daa3af280e7e1c865e4,2025-05-30,9422.15,942.22,942.22
68402fc267c88980f9af75e2,2025-06-03,1836.68,183.67,183.67
6840305e3322b884d24bd0c4,2025-06-02,2219.9,221.99,221.99
684030d8382e75f456d6e898,2025-06-03,550.49,,
684045673322b884d25229e9,2025-05-16,294.16,29.42,29.42
6840466f04082f409f1318f4,2025-06-02,535.59,53.56,53.56
6840472ba4d45b8a03a2c0f7,2025-05-16,1320.42,132.04,132.04
68404d497933a6db2882499e,2025-06-03,4478.0,447.8,447.8
684094b27933a6db28824af3,2025-06-04,2601.05,260.1,260.1
6840952fa4d45b8a03a2c291,2025-06-04,778.37,77.84,77.84
68414a7d690f00a8e43def02,2025-06-03,2874.25,287.42,287.42
6841ed0d127c422b7471a161,,3430.44,,
6841f232b4d67eca1cd65b3b,,3364.65,,
6841f5d3127c422b7471a18f,2025-05-29,356.77,35.68,35.68
6841f7d9127c422b7471a1a6,2025-06-05,1356.38,135.64,135.64
6841fa54127c422b7471a1b7,,645.39,,
6841fbaf127c422b7471a1ca,2025-06-05,716.67,71.67,71.67
68421e6c127c422b7471a1ee,2025-06-11,17864.84,-184.02,-184.02
6842923e84960546832e6529,2025-04-22,684.34,68.43,68.43
68430eabb348c7f441c3ebfc,2025-06-11,15067.07,1250.0,1250.0
684337d5725dd94cf674512f,2025-06-06,754.88,75.49,75.49
684337d7725dd94cf674513b,2025-06-06,1587.92,158.79,158.79
684338357330e6e835504410,2025-06-11,1620.6,162.06,162.06
6843396a7330e6e835504439,2025-06-05,235.85,23.58,23.58
6846c26f2decfdef1ec95e6b,2025-05-20,1120.08,112.01,112.01
6846ddfd296026611515190b,2025-06-04,1699.36,169.94,169.94
6846e303223c457ec0377a33,2025-06-04,762.57,76.26,76.26
6846e74323e9ab8f7722c9cc,2025-06-05,3353.11,335.31,335.31
6846e9572960266115185644,2025-06-04,7900.13,790.01,790.01
6846ea662decfdef1ed1e8ec,2025-06-04,951.32,95.13,95.13
6846eb842decfdef1ed23b3c,2025-06-04,598.8,59.88,59.88
6846ec5823e9ab8f772413fd,2025-05-23,1590.62,159.06,159.06
6847480b5463b5bd0a992161,2025-06-09,9881.05,988.1,988.1
68485e4c5463b5bd0a992836,2025-06-12,11999.56,993.15,993.15
68486ccb5463b5bd0a99286a,2025-06-06,4499.58,449.96,449.96
68487cc706f123c6aee11638,2025-06-10,2631.12,263.11,263.11
68487fbd5463b5bd0a9928a8,2025-06-10,2108.33,210.83,210.83
6849741e38037bcf0a2627d9,,735.25,73.53,73.53
684975451b87ca8b063cb221,2025-06-09,2293.44,229.34,229.34
6849763ad936404283d224ed,2025-06-04,6745.92,674.59,674.59
68497c41d936404283d41523,2025-06-09,408.53,40.85,40.85
68497e28d936404283d4c2ad,2025-05-23,564.96,56.5,56.5
68497ee081446524eeac71b8,2025-05-30,3063.88,306.39,306.39
68497fb480bef86fd3dd8683,2025-05-30,2718.16,271.82,271.82
6849803e94aed755f7937b1f,2025-06-09,3034.52,303.45,303.45
684980bc81446524eeaccb17,2025-06-09,3376.44,337.64,337.64
6849834f38037bcf0a2628a4,2025-06-10,2125.9,212.59,212.59
68498377c8d5614e51c1d80c,,3483.97,348.4,348.4
684987df3dda6cedbc291170,2025-05-29,174.96,17.5,17.5
68498905683f7e2c1ccb20bf,2025-05-26,4079.66,407.97,407.97
684989c53dda6cedbc296aef,2025-06-06,702.28,70.23,70.23
68498f06380f8bc708692bcd,2025-05-30,3363.18,336.32,336.32
68498fc83dda6cedbc2ad1a5,2025-05-30,3148.94,314.89,314.89
68499066bdb125a7c6351719,2025-06-06,2313.25,231.33,231.33
684992b4d8faee61f07aa665,2025-06-05,799.44,79.94,79.94
684995db377ef6d75c497d9e,2025-06-10,575.18,57.52,57.52
6849df0cb3b046672a4c93ce,2025-06-11,631.78,63.18,63.18
6849e217b3b046672a4c93e3,2025-06-18,23651.51,2617.12,2617.12
6849eb47cafd6c50cc380ade,2025-06-11,412.23,41.22,41.22
6849ec55b3b046672a4c941a,2025-06-17,83183.3,60.0,60.0
6849edddcafd6c50cc380af5,2025-06-11,208.63,20.86,20.86
6849f052cafd6c50cc380b09,2025-06-11,1335.61,133.56,133.56
684b02c5009d799129a998bf,2025-06-13,108528.88,7650.0,7650.0
684b0fe8009d799129a998e2,2025-06-12,6527.83,652.78,652.78
684b9ef0882fe9391b8e81d0,2025-06-13,24368.23,582.0,582.0
684c60ed009d799129a99cd7,2025-06-16,70936.37,-3800.87,-3800.87
684c71ecfc605fd84c3416f7,2025-06-13,9905.36,990.54,990.54
685004d31a746cd919b883a1,2025-06-13,9909.47,990.95,990.95
685031cc842789cf5b586225,2025-06-10,1269.84,126.98,126.98
6850324b93c9b96ac39b7638,2025-06-06,623.28,62.33,62.33
685035ed627698784adab7ad,2025-06-09,469.42,46.94,46.94
685036450b16db714015fcb4,2025-06-09,2667.92,266.79,266.79
685036b9760d5b888da66846,2025-06-09,289.21,28.92,28.92
68503742627698784adb4d3b,2025-06-10,1092.52,109.25,109.25
685037eb0b16db714016ec07,2025-06-09,407.55,40.76,40.76
6850382493c9b96ac39e534c,2025-06-09,248.85,24.89,24.89
685038c0d4fb4a2d7f185c8d,2025-06-03,3182.65,318.26,318.26
685043c10b16db71401b829f,2025-06-11,1495.05,149.51,149.51
685044b2be543f9ddbf1d84a,2025-06-11,3030.54,303.05,303.05
685045163d7c3c7d67e2d4f4,2025-06-11,573.02,57.3,57.3
6850469b93c9b96ac3a3b20f,2025-06-11,3634.49,363.45,363.45
68504779949838111cdcdc78,2025-06-11,4997.6,499.76,499.76
68504f6f760d5b888db06c26,2025-06-10,1354.84,135.48,135.48
6850501f05ef56df7d10c15e,2025-06-10,588.13,58.81,58.81
6850514f627698784ae33566,2025-06-09,3026.82,302.68,302.68
6850519d3d7c3c7d67e699be,,543.06,54.31,54.31
6850521bd4fb4a2d7f200c9a,2025-06-11,5884.24,588.42,588.42
68505284627698784ae3a58d,2025-06-09,1398.78,139.88,139.88
685115d3d4fb4a2d7f53cbff,2025-06-11,495.51,49.55,49.55
68511c843d7c3c7d671aa2ca,2025-06-12,2750.21,275.02,275.02
68512073949838111c13afa5,2025-06-13,1451.55,145.16,145.16
6851227d0b16db7140693e65,2025-06-13,2205.05,220.51,220.51
6851231093c9b96ac3ee12e1,2025-06-13,5764.04,576.4,576.4
6851251593c9b96ac3eec97f,2025-06-13,2398.19,239.82,239.82
685128942bc52d6f9ced6586,2025-06-13,674.1,67.41,67.41
68512df66158562c2109a239,2025-06-16,5775.06,577.51,577.51
6851a535c205edb8e9f16775,2025-06-17,658.29,65.83,65.83
6852a7dc77fba8afc4a54a1a,2025-06-17,1077.7,107.77,107.77
6852a857d9d8d39cb512c252,2025-06-12,828.06,82.81,82.81
6852a8a1b45c877a3fbf7bd6,2025-06-16,3062.73,306.27,306.27
6852a90dbcc27dbd2a1b26c7,2025-06-17,187.39,18.74,18.74
6852a9ffb45c877a3fbfc52f,2025-06-17,2832.85,283.29,283.29
6852aa89c0519dbf5675337b,2025-06-13,1103.87,110.39,110.39
6852ab714b7975b17223b103,2025-06-17,1009.51,100.95,100.95
6852abbd22cf7ca9db034f97,2025-06-17,1472.07,147.21,147.21
6852ac5dbcc27dbd2a1c00ea,2025-06-17,3936.69,393.67,393.67
685305f881fd290f73c1e3d4,,593.81,59.38,59.38
6855306ff770203684bb1da9,2025-06-18,1781.8,178.18,178.18
685531883ce5c5aa6991e120,2025-06-18,3098.87,309.89,309.89
685531e7f770203684bb8f8a,2025-06-18,1363.57,136.36,136.36
6855324adfcd3c00323d7f4e,2025-06-12,274.1,27.41,27.41
685532bfb85864c455b83fe4,2025-06-18,2120.94,212.09,212.09
685534c8dfcd3c00323e3fb3,2025-06-04,839.15,83.92,83.92
67900498cbf322f5bc3cc460,2025-01-21,655.24,16.38,16.38
67d82589c954fc23e3d8bc56,2025-03-10,1552.04,155.20,155.20
67b8f37112b9c436847b87f1,2025-03-11,406.63,0.00,0.00
67d9afd3e0689a2e6e96193b,2025-03-20,33946.67,-1344.23,-1344.23
67e40c7e28d1a6a4fe3449b5,2025-03-27,16279.8,587.16,587.16
67efb46be65a8de26d81c1c2,2025-03-31,588.73,-90.01,-90.01
67eaf0295bcfb75c3737fc5b,2025-03-31,1682.58,168.26,168.26
67e5aa005bc9a00bd7e3017b,2025-04-01,25143.61,-134.40,-134.40
67ec29617f496482d1c8c4b4,2025-04-01,720.21,72.02,72.02
67ec2fd7b55352d20f59613a,2025-04-01,606.62,60.66,60.66
67ec2e11b55352d20f596123,2025-04-01,493.38,49.34,49.34
67ec5693b55352d20f59619f,2025-04-01,614.63,61.46,61.46
67f433ac23b8adf3e6545dce,2025-04-01,188.15,18.82,18.82
67ed5a8070f9995e6f9005a7,2025-04-01,311.46,31.15,31.15
67f7045de462095a8dbc580a,2025-04-09,143.87,14.39,14.39
68127367d4b6b242bb487075,2025-04-29,537.32,53.73,53.73
68113fdb15d2d27142c0d510,2025-04-29,335.65,33.57,33.57
681139d915d2d27142c0d4f6,2025-04-29,233.09,23.31,23.31
681139d715d2d27142c0d4ea,2025-04-29,148.56,14.86,14.86
681277aed4b6b242bb4870af,2025-04-30,2772.89,277.29,277.29
682168216244d4534f5daa2b,2025-05-06,178.51,8.93,8.93
6821863c6244d4534f65e593,2025-05-07,1902.34,95.12,95.12
682187434ffdc7744fee2d99,2025-05-07,252.11,12.61,12.61
682172878b31958ecd8d7661,2025-05-08,5984.77,299.24,299.24
682184b1b1d43cd9a1db1a11,2025-05-08,357.86,17.89,17.89
682490a8048fd2cc0c80a5f0,2025-05-12,3086.01,154.30,154.30
6825f78040514df2fe234194,2025-05-12,596.7,29.84,29.84
6824aeee82be808df5d30a2e,2025-05-13,2526.43,126.32,126.32
6827bc4d5699963365a3aac1,2025-05-13,19328.8,96.00,96.00
685996f20bbbeda539f0324e,2025-06-02,475.6,47.56,47.56
6850519d3d7c3c7d67e699be,2025-06-03,543.06,54.31,54.31
6846ea662decfdef1ed1e8ec,2025-06-04,951.32,95.13,95.13
6859982c73242682e5cc30ed,2025-06-04,359.13,35.91,35.91
68430eabb348c7f441c3ebfc,2025-06-11,15067.07,1250.00,1250.00
684b02c5009d799129a998bf,2025-06-13,108528.88,7650.00,7650.00
